PRSN,ADDRESS,Dataset Origin
208705,32 DRAPER ST ,Both Datasets
208706,30 DRAPER ST ,Both Datasets
210430,460 RICHMOND ST W,Both Datasets
210431,535 QUEEN ST W,Both Datasets
210432,531 QUEEN ST W,Both Datasets
210433,529 QUEEN ST W,Both Datasets
210434,523 QUEEN ST W,Both Datasets
210435,521 QUEEN ST W,Both Datasets
210436,519 QUEEN ST W,Both Datasets
210437,515 QUEEN ST W,Both Datasets
210438,509 QUEEN ST W,Both Datasets
210439,507 QUEEN ST W,Both Datasets
210441,505 QUEEN ST W,Both Datasets
210442,501 QUEEN ST W,Both Datasets
210444,497 QUEEN ST W,Both Datasets
210445,495 QUEEN ST W,Both Datasets
210446,489 QUEEN ST W,Both Datasets
210447,474 RICHMOND ST W,Both Datasets
210448,476 RICHMOND ST W,Both Datasets
210449,478 RICHMOND ST W,Both Datasets
210454,577 QUEEN ST W,Both Datasets
210456,573 QUEEN ST W,Both Datasets
210457,571 QUEEN ST W,Both Datasets
210458,567 QUEEN ST W,Both Datasets
210459,565 QUEEN ST W,Both Datasets
210460,563 QUEEN ST W,Both Datasets
210461,561 QUEEN ST W,Both Datasets
210462,559 QUEEN ST W,Both Datasets
210463,557 QUEEN ST W,Both Datasets
210464,555 QUEEN ST W,Both Datasets
210465,551 QUEEN ST W,Both Datasets
210466,545 QUEEN ST W,Both Datasets
210470,537 QUEEN ST W,Both Datasets
210472,530 RICHMOND ST W,Both Datasets
210473,532 RICHMOND ST W,Both Datasets
210474,534 RICHMOND ST W,Both Datasets
210475,536 RICHMOND ST W,Both Datasets
210476,538 RICHMOND ST W,Both Datasets
210478,540 RICHMOND ST W,Both Datasets
210479,542 RICHMOND ST W,Both Datasets
210480,544 RICHMOND ST W,Both Datasets
210486,620 RICHMOND ST W,Both Datasets
210487,649 QUEEN ST W,Both Datasets
210488,639 QUEEN ST W,Both Datasets
210489,635 QUEEN ST W,Both Datasets
210490,633 QUEEN ST W,Both Datasets
210491,629 QUEEN ST W,Both Datasets
210492,627 QUEEN ST W,Both Datasets
210493,625 QUEEN ST W,IBMS Data
210495,619 QUEEN ST W,Both Datasets
210496,617 QUEEN ST W,Both Datasets
210497,615 QUEEN ST W,Both Datasets
210498,613 QUEEN ST W,Both Datasets
210499,611 QUEEN ST W,Both Datasets
210500,609 QUEEN ST W,Both Datasets
210503,607 QUEEN ST W,Both Datasets
210506,585 QUEEN ST W,Both Datasets
210516,600 RICHMOND ST W,Both Datasets
210517,602 RICHMOND ST W,Both Datasets
210528,723 QUEEN ST W,Both Datasets
210529,721 QUEEN ST W,Both Datasets
210530,719 QUEEN ST W,Both Datasets
210531,717 QUEEN ST W,Both Datasets
210532,715 QUEEN ST W,Both Datasets
210536,705 QUEEN ST W,Both Datasets
210537,703 A QUEEN ST W,Both Datasets
210538,703 QUEEN ST W,Both Datasets
210539,701 QUEEN ST W,Both Datasets
210540,699 QUEEN ST W,Both Datasets
210541,697 QUEEN ST W,Both Datasets
210542,695 QUEEN ST W,Both Datasets
210543,693 QUEEN ST W,Both Datasets
210544,691 QUEEN ST W,Both Datasets
210545,689 QUEEN ST W,Both Datasets
210546,687 QUEEN ST W,Both Datasets
210549,675 QUEEN ST W,Both Datasets
210550,673 QUEEN ST W,Both Datasets
210592,303 BAY ST ,Both Datasets
210594,110 YONGE ST ,Both Datasets
210595,104 YONGE ST ,Both Datasets
210599,302 BAY ST ,Both Datasets
210607,200 UNIVERSITY AVE ,Both Datasets
210609,250 UNIVERSITY AVE ,Both Datasets
210620,111 RICHMOND ST W,Both Datasets
210623,100 ADELAIDE ST W,Both Datasets
209990,125 BATHURST ST ,Both Datasets
209991,129 BATHURST ST ,Both Datasets
209992,131 BATHURST ST ,Both Datasets
209993,133 BATHURST ST ,Both Datasets
209994,135 BATHURST ST ,Both Datasets
209995,137 BATHURST ST ,Both Datasets
209996,139 BATHURST ST ,Both Datasets
209997,141 BATHURST ST ,Both Datasets
210006,159 BATHURST ST ,Both Datasets
210007,161 BATHURST ST ,Both Datasets
210010,579 RICHMOND ST W,Both Datasets
210013,130 PORTLAND ST ,Both Datasets
210014,128 PORTLAND ST ,Both Datasets
210015,126 PORTLAND ST ,Both Datasets
210016,124 PORTLAND ST ,Both Datasets
210019,504 ADELAIDE ST W,Both Datasets
210020,506 ADELAIDE ST W,Both Datasets
210631,78-80 RICHMOND ST W,Both Datasets
210639,330 BAY ST ,Both Datasets
210643,347 BAY ST ,Both Datasets
210645,9 TEMPERANCE ST ,Both Datasets
210646,118 YONGE ST ,Both Datasets
210648,353 BAY ST ,Both Datasets
210656,2 TEMPERANCE ST ,Both Datasets
210659,176 YONGE ST ,Both Datasets
210023,512 ADELAIDE ST W,Both Datasets
210024,514 ADELAIDE ST W,Both Datasets
210034,127 PORTLAND ST ,Both Datasets
210035,135 PORTLAND ST ,Both Datasets
210037,139 PORTLAND ST ,Both Datasets
210038,141 PORTLAND ST ,Both Datasets
210040,145 PORTLAND ST ,Both Datasets
210047,490 ADELAIDE ST W,Both Datasets
210664,95 QUEENS QUAY  E,Both Datasets
210149,457 RICHMOND ST W,Both Datasets
210154,126 SPADINA AVE ,Both Datasets
210155,8 CAMDEN ST ,Both Datasets
210156,12 CAMDEN ST ,Both Datasets
210158,18 CAMDEN ST ,Both Datasets
210159,20 CAMDEN ST ,Both Datasets
210167,47 CAMDEN ST ,Both Datasets
210168,45 CAMDEN ST ,Both Datasets
210170,35 CAMDEN ST ,Both Datasets
211283,165 FRONT ST E,Both Datasets
210177,116 SPADINA AVE ,Both Datasets
210178,110 SPADINA AVE ,Both Datasets
210189,117 SPADINA AVE ,Both Datasets
210193,129 SPADINA AVE ,Both Datasets
210196,401 RICHMOND ST W,Both Datasets
210197,359 RICHMOND ST W,Both Datasets
210198,357 RICHMOND ST W,Both Datasets
210201,124 PETER ST ,Both Datasets
210202,122 PETER ST ,Both Datasets
210203,120 PETER ST ,Both Datasets
210204,118 PETER ST ,Both Datasets
210208,342 ADELAIDE ST W,Both Datasets
210211,350 ADELAIDE ST W,Both Datasets
210212,352 ADELAIDE ST W,Both Datasets
210217,366 ADELAIDE ST W,Both Datasets
210218,380 ADELAIDE ST W,Both Datasets
210219,384 ADELAIDE ST W,Both Datasets
210223,277 RICHMOND ST W,Both Datasets
210224,275 RICHMOND ST W,Both Datasets
210225,269 RICHMOND ST W,Both Datasets
210234,312 ADELAIDE ST W,Both Datasets
210241,126 JOHN ST ,Both Datasets
210244,122 JOHN ST ,Both Datasets
210249,302 ADELAIDE ST W,Both Datasets
210252,308 ADELAIDE ST W,Both Datasets
211340,91 FRONT ST E,Both Datasets
211894,41 COLBORNE ST ,Both Datasets
210254,133 JOHN ST ,Both Datasets
210255,241 RICHMOND ST W,Both Datasets
210257,221 RICHMOND ST W,Both Datasets
210258,217 RICHMOND ST W,Both Datasets
210259,30 DUNCAN ST ,Both Datasets
210261,111 JOHN ST ,Both Datasets
210262,113 JOHN ST ,Both Datasets
210263,115 JOHN ST ,Both Datasets
210264,117 JOHN ST ,Both Datasets
210265,119 JOHN ST ,Both Datasets
210266,121 JOHN ST ,Both Datasets
210267,123 JOHN ST ,Both Datasets
210268,125 JOHN ST ,Both Datasets
210269,127 JOHN ST ,Both Datasets
210270,129 JOHN ST ,Both Datasets
210275,266 ADELAIDE ST W,Both Datasets
210276,268 ADELAIDE ST W,Both Datasets
210277,270 ADELAIDE ST W,Both Datasets
210283,200 ADELAIDE ST W,Both Datasets
210284,208 ADELAIDE ST W,Both Datasets
210285,212 ADELAIDE ST W,Both Datasets
210290,224 ADELAIDE ST W,Both Datasets
211409,12 MARKET ST ,Both Datasets
211410,8 MARKET ST ,Both Datasets
211955,42 WELLINGTON ST E,Both Datasets
211956,40 WELLINGTON ST E,Both Datasets
211957,38 WELLINGTON ST E,Both Datasets
211958,36-40 WELLINGTON ST E,Both Datasets
210294,205 RICHMOND ST W,Both Datasets
210304,267 QUEEN ST W,Both Datasets
210305,261 QUEEN ST W,Both Datasets
210306,259 QUEEN ST W,Both Datasets
210307,257 QUEEN ST W,Both Datasets
210308,255 QUEEN ST W,Both Datasets
210309,251 QUEEN ST W,Both Datasets
210310,249 QUEEN ST W,Both Datasets
210311,247 QUEEN ST W,Both Datasets
210312,245 QUEEN ST W,Both Datasets
210314,239 QUEEN ST W,Both Datasets
210315,237 QUEEN ST W,Both Datasets
210316,235 QUEEN ST W,Both Datasets
210317,231 QUEEN ST W,Both Datasets
210318,229 QUEEN ST W,Both Datasets
210319,227 QUEEN ST W,Both Datasets
210320,225 QUEEN ST W,Both Datasets
210321,219 QUEEN ST W,Both Datasets
210322,205 QUEEN ST W,Both Datasets
210332,275 QUEEN ST W,Both Datasets
210333,273 QUEEN ST W,Both Datasets
210334,271 QUEEN ST W,Both Datasets
210335,269 QUEEN ST W,Both Datasets
210336,250 RICHMOND ST W,Both Datasets
210340,371 QUEEN ST W,Both Datasets
210341,369 QUEEN ST W,Both Datasets
211416,65 FRONT ST E,Both Datasets
211418,49 WELLINGTON ST E,Both Datasets
211419,27 FRONT ST E,Both Datasets
211420,35 FRONT ST E,Both Datasets
211421,47 FRONT ST E,Both Datasets
211422,49 FRONT ST E,Both Datasets
211431,6 CHURCH ST ,Both Datasets
211432,70 THE ESPLANADE  ,Both Datasets
211437,49 YONGE ST ,Both Datasets
211438,51 YONGE ST ,Both Datasets
211442,67 YONGE ST ,Both Datasets
211444,69 YONGE ST ,Both Datasets
211961,75 KING ST E,Both Datasets
211962,79 KING ST E,Both Datasets
211964,91 KING ST E,Both Datasets
211965,95 KING ST E,Both Datasets
211972,40 COLBORNE ST ,Both Datasets
211973,103 KING ST E,Both Datasets
211976,111 KING ST E,Both Datasets
211978,125 KING ST E,Both Datasets
211979,133 KING ST E,Both Datasets
211980,145 KING ST E,Both Datasets
211981,151 KING ST E,Both Datasets
210342,367 QUEEN ST W,Both Datasets
210344,353 QUEEN ST W,Both Datasets
210345,349 QUEEN ST W,Both Datasets
210346,347 QUEEN ST W,Both Datasets
210347,341 QUEEN ST W,Both Datasets
210348,339 QUEEN ST W,Both Datasets
210349,337 QUEEN ST W,Both Datasets
210350,335 QUEEN ST W,Both Datasets
210351,333 QUEEN ST W,Both Datasets
210352,331 QUEEN ST W,Both Datasets
210353,329 QUEEN ST W,Both Datasets
210354,323 QUEEN ST W,Both Datasets
210355,319 QUEEN ST W,Both Datasets
210356,315 QUEEN ST W,Both Datasets
210357,307 QUEEN ST W,Both Datasets
210361,304 RICHMOND ST W,Both Datasets
210372,340 RICHMOND ST W,Both Datasets
210373,147 SPADINA AVE ,Both Datasets
210375,441 QUEEN ST W,Both Datasets
210376,439 QUEEN ST W,Both Datasets
210377,437 QUEEN ST W,Both Datasets
210378,435 QUEEN ST W,Both Datasets
210379,433 QUEEN ST W,Both Datasets
210380,431 QUEEN ST W,Both Datasets
210381,427 QUEEN ST W,Both Datasets
210382,423 QUEEN ST W,Both Datasets
210383,421 QUEEN ST W,Both Datasets
210384,417 QUEEN ST W,Both Datasets
210385,415 QUEEN ST W,Both Datasets
210386,409 QUEEN ST W,Both Datasets
210387,407 QUEEN ST W,Both Datasets
210388,403 QUEEN ST W,Both Datasets
210390,399 QUEEN ST W,Both Datasets
210391,395 QUEEN ST W,Both Datasets
210392,393 QUEEN ST W,Both Datasets
210393,391 QUEEN ST W,Both Datasets
210396,389 QUEEN ST W,Both Datasets
210397,387 QUEEN ST W,Both Datasets
210398,385 QUEEN ST W,Both Datasets
210399,383 QUEEN ST W,Both Datasets
210400,381 QUEEN ST W,Both Datasets
210401,375 QUEEN ST W,Both Datasets
210403,364 RICHMOND ST W,Both Datasets
210404,372 RICHMOND ST W,Both Datasets
210407,485 QUEEN ST W,Both Datasets
210408,483 QUEEN ST W,Both Datasets
210410,479 QUEEN ST W,IBMS Data
210415,467 QUEEN ST W,Both Datasets
210416,465 QUEEN ST W,Both Datasets
210417,463 QUEEN ST W,Both Datasets
210418,459 QUEEN ST W,Both Datasets
210419,455 QUEEN ST W,Both Datasets
210420,453 QUEEN ST W,Both Datasets
210421,451 QUEEN ST W,Both Datasets
210422,449 QUEEN ST W,Both Datasets
210423,443 QUEEN ST W,Both Datasets
212707,89 YONGE ST ,IBMS Data
212709,1 ADELAIDE ST E,Both Datasets
212712,2 KING ST E,Both Datasets
212713,113 YONGE ST ,Both Datasets
213263,142 ADELAIDE ST E,Both Datasets
213264,134 ADELAIDE ST E,Both Datasets
213265,132 ADELAIDE ST E,Both Datasets
213270,99 JARVIS ST ,Both Datasets
213273,113 JARVIS ST ,Both Datasets
213274,155 RICHMOND ST E,IBMS Data
213275,159 RICHMOND ST E,Both Datasets
213276,167 RICHMOND ST E,Both Datasets
213277,107 JARVIS ST ,Both Datasets
213282,125 GEORGE ST ,Both Datasets
213347,80 SHERBOURNE ST ,Both Datasets
212289,33 JARVIS ST ,Both Datasets
212295,167 KING ST E,Both Datasets
212296,169 KING ST E,Both Datasets
212297,171 KING ST E,Both Datasets
212298,173 KING ST E,Both Datasets
212299,175 KING ST E,Both Datasets
212300,179 KING ST E,Both Datasets
212301,181 KING ST E,Both Datasets
212302,183 KING ST E,Both Datasets
212303,185 KING ST E,Both Datasets
212306,100 FRONT ST E,Both Datasets
212307,65 GEORGE ST ,Both Datasets
212308,187 KING ST E,Both Datasets
212312,197 KING ST E,Both Datasets
213379,133 GEORGE ST ,Both Datasets
213381,137 GEORGE ST ,Both Datasets
213382,139 GEORGE ST ,Both Datasets
213383,141 GEORGE ST ,Both Datasets
213384,143 GEORGE ST ,Both Datasets
213385,145 GEORGE ST ,Both Datasets
213388,33 BRITAIN ST ,Both Datasets
213389,35 BRITAIN ST ,Both Datasets
213391,284 RICHMOND ST E,Both Datasets
213392,282 RICHMOND ST E,Both Datasets
213393,272 RICHMOND ST E,Both Datasets
213394,260 RICHMOND ST E,Both Datasets
213395,230 RICHMOND ST E,Both Datasets
213397,116 A SHERBOURNE ST ,Both Datasets
213398,116 SHERBOURNE ST ,Both Datasets
213401,112 SHERBOURNE ST ,Both Datasets
213407,122 SHERBOURNE ST ,Both Datasets
213408,120 SHERBOURNE ST ,Both Datasets
213409,155 GEORGE ST ,Both Datasets
213410,167 QUEEN ST E,Both Datasets
213411,171 QUEEN ST E,Both Datasets
213412,173 QUEEN ST E,Both Datasets
213413,175 QUEEN ST E,Both Datasets
213414,177 QUEEN ST E,Both Datasets
213415,179 QUEEN ST E,Both Datasets
213416,181 QUEEN ST E,Both Datasets
213417,183 QUEEN ST E,Both Datasets
213418,185 QUEEN ST E,Both Datasets
213424,203 QUEEN ST E,Both Datasets
213425,205 QUEEN ST E,Both Datasets
213426,207 QUEEN ST E,Both Datasets
213427,209 QUEEN ST E,Both Datasets
213428,211 QUEEN ST E,Both Datasets
213430,213 QUEEN ST E,Both Datasets
213432,219 QUEEN ST E,Both Datasets
213433,223 QUEEN ST E,Both Datasets
213443,190 RICHMOND ST E,Both Datasets
213458,84 RICHMOND ST E,Both Datasets
213465,79 QUEEN ST E,Both Datasets
212951,10 ADELAIDE ST E,Both Datasets
212958,75 VICTORIA ST ,Both Datasets
212443,241 KING ST E,Both Datasets
212444,243 KING ST E,Both Datasets
212445,247 KING ST E,Both Datasets
212457,200 KING ST E,Both Datasets
212458,61 JARVIS ST ,Both Datasets
212459,63 JARVIS ST ,Both Datasets
212460,65 JARVIS ST ,Both Datasets
212461,73 JARVIS ST ,Both Datasets
212462,75 JARVIS ST ,Both Datasets
212474,144 KING ST E,Both Datasets
212475,142 KING ST E,Both Datasets
212476,106 KING ST E,Both Datasets
212478,17 TORONTO ST ,Both Datasets
212479,23 TORONTO ST ,Both Datasets
212480,55 ADELAIDE ST E,Both Datasets
212481,57 ADELAIDE ST E,Both Datasets
212483,82 CHURCH ST ,Both Datasets
213583,20 RICHMOND ST E,Both Datasets
213587,330 UNIVERSITY AVE ,Both Datasets
213588,180 QUEEN ST W,Both Datasets
213589,194 QUEEN ST W,Both Datasets
213077,20 LOMBARD ST ,Both Datasets
213081,103 CHURCH ST ,Both Datasets
213088,110 LOMBARD ST ,Both Datasets
213090,86 LOMBARD ST ,Both Datasets
215364,534 QUEEN ST W,Both Datasets
215365,536 QUEEN ST W,Both Datasets
215366,538 QUEEN ST W,Both Datasets
215367,542 QUEEN ST W,Both Datasets
215368,544 QUEEN ST W,Both Datasets
215369,546 QUEEN ST W,Both Datasets
215370,550 QUEEN ST W,Both Datasets
215371,552 QUEEN ST W,Both Datasets
215372,554 QUEEN ST W,Both Datasets
215373,558 QUEEN ST W,Both Datasets
215374,560 QUEEN ST W,Both Datasets
215375,564 QUEEN ST W,Both Datasets
215376,566 QUEEN ST W,Both Datasets
215377,570 QUEEN ST W,Both Datasets
215378,576 QUEEN ST W,Both Datasets
215379,580 QUEEN ST W,Both Datasets
215380,588 QUEEN ST W,Both Datasets
215381,592 QUEEN ST W,Both Datasets
215386,606 QUEEN ST W,Both Datasets
216633,150 BEVERLEY ST ,Both Datasets
216647,133 BEVERLEY ST ,Both Datasets
216651,141 BEVERLEY ST ,Both Datasets
216652,145 BEVERLEY ST ,Both Datasets
216653,147 BEVERLEY ST ,Both Datasets
214867,408 QUEEN ST W,Both Datasets
214868,410 QUEEN ST W,Both Datasets
214869,412 QUEEN ST W,Both Datasets
214870,414 QUEEN ST W,Both Datasets
214871,416 QUEEN ST W,Both Datasets
214872,418 QUEEN ST W,Both Datasets
214873,420 QUEEN ST W,Both Datasets
214874,422 QUEEN ST W,Both Datasets
214875,424 QUEEN ST W,Both Datasets
214876,426 QUEEN ST W,Both Datasets
214877,428 QUEEN ST W,Both Datasets
214878,430 QUEEN ST W,Both Datasets
215427,616 QUEEN ST W,Both Datasets
215428,620 QUEEN ST W,Both Datasets
215431,626 QUEEN ST W,Both Datasets
215433,632 QUEEN ST W,Both Datasets
215434,634 QUEEN ST W,Both Datasets
215435,636 QUEEN ST W,Both Datasets
215436,638 QUEEN ST W,Both Datasets
215437,640 QUEEN ST W,Both Datasets
215439,644 QUEEN ST W,Both Datasets
216045,491 COLLEGE ST ,Both Datasets
216046,489 COLLEGE ST ,Both Datasets
216676,312 DUNDAS ST W,Both Datasets
216677,314 DUNDAS ST W,Both Datasets
216678,318 DUNDAS ST W,Both Datasets
216679,322 DUNDAS ST W,Both Datasets
216680,324 DUNDAS ST W,Both Datasets
216681,326 DUNDAS ST W,Both Datasets
216682,330 DUNDAS ST W,Both Datasets
216684,340 DUNDAS ST W,Both Datasets
216685,344 DUNDAS ST W,Both Datasets
216686,346 DUNDAS ST W,Both Datasets
216688,356 DUNDAS ST W,Both Datasets
216690,370 DUNDAS ST W,Both Datasets
216693,137 MC CAUL ST ,IBMS Data
216694,141 MC CAUL ST ,Both Datasets
216695,149 MC CAUL ST ,IBMS Data
216696,151 MC CAUL ST ,IBMS Data
216699,200 ST PATRICK ST ,Both Datasets
216700,184 ST PATRICK ST ,IBMS Data
214881,432 QUEEN ST W,Both Datasets
214882,434 QUEEN ST W,Both Datasets
214883,436 QUEEN ST W,Both Datasets
214884,438 QUEEN ST W,Both Datasets
214885,440 QUEEN ST W,Both Datasets
214886,442 QUEEN ST W,Both Datasets
214887,444 QUEEN ST W,Both Datasets
214888,446 QUEEN ST W,Both Datasets
214889,448 QUEEN ST W,Both Datasets
214890,450 QUEEN ST W,Both Datasets
214891,452 QUEEN ST W,Both Datasets
214892,456 QUEEN ST W,IBMS Data
214893,458 QUEEN ST W,Both Datasets
215441,648 QUEEN ST W,Both Datasets
215442,650 QUEEN ST W,Both Datasets
214334,198 QUEEN ST W,Both Datasets
214335,202 QUEEN ST W,Both Datasets
214336,204 QUEEN ST W,Both Datasets
214337,206 QUEEN ST W,Both Datasets
214338,208 QUEEN ST W,Both Datasets
214339,210 QUEEN ST W,Both Datasets
214340,212 QUEEN ST W,Both Datasets
214341,214 QUEEN ST W,Both Datasets
214342,222 QUEEN ST W,Both Datasets
214343,224 QUEEN ST W,Both Datasets
214344,228 QUEEN ST W,Both Datasets
214345,230 QUEEN ST W,Both Datasets
214346,238 QUEEN ST W,Both Datasets
214347,240 QUEEN ST W,Both Datasets
214348,242 QUEEN ST W,Both Datasets
214349,244 QUEEN ST W,Both Datasets
214350,246 QUEEN ST W,Both Datasets
214351,250 QUEEN ST W,Both Datasets
214358,29 BEVERLEY ST ,Both Datasets
214359,31 BEVERLEY ST ,Both Datasets
214360,33 BEVERLEY ST ,Both Datasets
214361,35 BEVERLEY ST ,Both Datasets
214362,37 BEVERLEY ST ,Both Datasets
214363,39 BEVERLEY ST ,Both Datasets
214364,47 STEPHANIE ST ,Both Datasets
214365,45 STEPHANIE ST ,Both Datasets
214370,168 JOHN ST ,Both Datasets
214371,262 QUEEN ST W,Both Datasets
215533,16 RYERSON AVE ,Both Datasets
214386,197 JOHN ST ,Both Datasets
214396,100 MC CAUL ST ,Both Datasets
214399,76 MC CAUL ST ,Both Datasets
214400,74 MC CAUL ST ,Both Datasets
214478,272 QUEEN ST W,Both Datasets
214479,274 QUEEN ST W,Both Datasets
214480,276 QUEEN ST W,Both Datasets
214482,280 QUEEN ST W,Both Datasets
214483,282 QUEEN ST W,Both Datasets
214484,284 QUEEN ST W,Both Datasets
214485,286 QUEEN ST W,Both Datasets
214486,288 QUEEN ST W,Both Datasets
214487,290 QUEEN ST W,Both Datasets
214489,292 QUEEN ST W,Both Datasets
214490,294 QUEEN ST W,Both Datasets
214492,51 BULWER ST ,IBMS Data
214493,49 BULWER ST ,IBMS Data
214496,312 QUEEN ST W,Both Datasets
214497,318 QUEEN ST W,Both Datasets
214498,320 QUEEN ST W,Both Datasets
214499,322 QUEEN ST W,Both Datasets
214500,322 1/2 QUEEN ST W,Both Datasets
214501,324 QUEEN ST W,Both Datasets
214502,326 QUEEN ST W,Both Datasets
214503,328 QUEEN ST W,Both Datasets
214504,332 QUEEN ST W,Both Datasets
214505,336 QUEEN ST W,Both Datasets
214506,342 QUEEN ST W,Both Datasets
214507,346 QUEEN ST W,Both Datasets
214508,348 QUEEN ST W,Both Datasets
214509,350 QUEEN ST W,Both Datasets
214510,352 QUEEN ST W,Both Datasets
214511,354 QUEEN ST W,Both Datasets
214512,356 QUEEN ST W,Both Datasets
214513,360 QUEEN ST W,Both Datasets
214514,364 QUEEN ST W,Both Datasets
214515,368 QUEEN ST W,Both Datasets
214516,165 SPADINA AVE ,Both Datasets
214523,24 SOHO ST ,Both Datasets
214524,22 SOHO ST ,Both Datasets
214525,20 SOHO ST ,Both Datasets
214526,18 SOHO ST ,Both Datasets
214527,16 SOHO ST ,Both Datasets
214528,14 SOHO ST ,Both Datasets
214545,73 SULLIVAN ST ,Both Datasets
214547,69 SULLIVAN ST ,Both Datasets
214548,67 SULLIVAN ST ,Both Datasets
214549,65 SULLIVAN ST ,Both Datasets
214550,63 SULLIVAN ST ,Both Datasets
214558,28 PHOEBE ST ,Both Datasets
214559,30 PHOEBE ST ,Both Datasets
214560,32 PHOEBE ST ,Both Datasets
214561,34 PHOEBE ST ,Both Datasets
214562,36 PHOEBE ST ,Both Datasets
214563,38 PHOEBE ST ,Both Datasets
214564,40 PHOEBE ST ,Both Datasets
214565,42 PHOEBE ST ,Both Datasets
214566,44 PHOEBE ST ,Both Datasets
214567,46 PHOEBE ST ,Both Datasets
214568,48 PHOEBE ST ,Both Datasets
214569,50 PHOEBE ST ,Both Datasets
214571,54 PHOEBE ST ,Both Datasets
214572,56 PHOEBE ST ,Both Datasets
214573,58 PHOEBE ST ,Both Datasets
214685,106 BEVERLEY ST ,Both Datasets
215285,160 SPADINA AVE ,Both Datasets
215286,388 QUEEN ST W,Both Datasets
215287,390 QUEEN ST W,Both Datasets
215288,392 QUEEN ST W,Both Datasets
216511,340 SPADINA AVE ,Both Datasets
216512,338 SPADINA AVE ,Both Datasets
216513,336 SPADINA AVE ,Both Datasets
215289,394 QUEEN ST W,Both Datasets
215290,400 QUEEN ST W,Both Datasets
215291,402 QUEEN ST W,Both Datasets
215292,404 QUEEN ST W,Both Datasets
215294,464 QUEEN ST W,Both Datasets
215295,468 QUEEN ST W,Both Datasets
215297,472 QUEEN ST W,Both Datasets
215298,474 QUEEN ST W,Both Datasets
215299,478 QUEEN ST W,Both Datasets
215300,480 QUEEN ST W,Both Datasets
215301,482 QUEEN ST W,Both Datasets
215319,486 QUEEN ST W,Both Datasets
215320,488 QUEEN ST W,Both Datasets
215321,490 QUEEN ST W,Both Datasets
215322,492 QUEEN ST W,Both Datasets
215324,496 QUEEN ST W,Both Datasets
215325,498 QUEEN ST W,Both Datasets
215326,500 QUEEN ST W,Both Datasets
215327,502 QUEEN ST W,Both Datasets
216527,326-328 SPADINA AVE ,IBMS Data
216528,324 SPADINA AVE ,Both Datasets
216529,322 SPADINA AVE ,Both Datasets
